AverageTemperature,City,Year,Month
20.621,2,2010,09
18.252,2,2010,10
15.282,2,2010,11
12.881,2,2010,12
13.5,2,2011,01
16.004,2,2011,02
18.984,2,2011,03
21.946,2,2011,04
24.312,2,2011,05
24.047,2,2011,06
21.386,2,2011,07
21.795,2,2011,08
20.625,2,2011,09
18.716,2,2011,10
16.223,2,2011,11
14.528,2,2011,12
13.918,2,2012,01
14.801,2,2012,02
18.579,2,2012,03
20.505,2,2012,04
23.667,2,2012,05
23.483,2,2012,06
21.162,2,2012,07
21.088,2,2012,08
20.292,2,2012,09
19.747,2,2012,10
16.485,2,2012,11
14.652,2,2012,12
13.87,2,2013,01
16.418,2,2013,02
17.269,2,2013,03
20.829,2,2013,04
22.882,2,2013,05
23.264,2,2013,06
21.383,2,2013,07
21.062,2,2013,08
21.28,2,2013,09
